id,salary,age,name,gender,company,email,productCode,occupation,smoker,term,premium,sumassured,paymentType,policyStatus
6085,2514,40,Shepherd Logan,male,ELITA,shepherdlogan@elita.com,DDDD,AB,No,27,95,294055,Card,0
6086,2802,40,Jeannie Hartman,female,GEEKWAGON,jeanniehartman@geekwagon.com,BBB,AB,Yes,53,47,5100,Card,0
6087,1521,45,Jannie Cummings,female,FILODYNE,janniecummings@filodyne.com,AAA,AC,No,32,178,261159,Card,1
6088,2672,23,Millie Holt,female,ANIVET,millieholt@anivet.com,AAA,AC,No,52,114,24275,Card,1
6089,2068,58,Hewitt Boyle,male,OPTYK,hewittboyle@optyk.com,DDDD,AA,Yes,17,236,117144,Card,1
6090,3699,39,Gay White,male,BIOTICA,gaywhite@biotica.com,CCC,AC,No,26,122,29484,DD,1
6091,3786,28,Herminia Mcclure,female,FLUM,herminiamcclure@flum.com,BBB,AD,Yes,57,178,229791,Card,0
6092,1471,56,Hobbs Holland,male,HOMELUX,hobbsholland@homelux.com,DDDD,AD,Yes,36,181,170658,DD,1
6093,1446,38,Lolita Phelps,female,ZILLANET,lolitaphelps@zillanet.com,AAA,AB,Yes,26,125,202116,Card,0
6094,2464,31,Jolene Hampton,female,AQUACINE,jolenehampton@aquacine.com,BBB,AC,Yes,43,36,103317,DD,1
6095,3231,51,Elizabeth Conley,female,MICRONAUT,elizabethconley@micronaut.com,AAA,AA,Yes,49,59,41752,DD,0
6096,1067,40,Fischer Thomas,male,PHOLIO,fischerthomas@pholio.com,DDDD,AB,No,18,109,256976,DD,1
6097,1080,28,Gabrielle Acosta,female,MANTRIX,gabrielleacosta@mantrix.com,CCC,AA,Yes,31,190,59850,DD,1
6098,2962,20,Alisa Horn,female,CONJURICA,alisahorn@conjurica.com,AAA,AC,Yes,33,77,297201,Card,1
6099,3907,30,Louella Callahan,female,FURNAFIX,louellacallahan@furnafix.com,AAA,AB,No,20,279,233822,Card,0
6100,1514,60,Belinda Trujillo,female,BUZZMAKER,belindatrujillo@buzzmaker.com,DDDD,AB,No,7,140,124753,DD,1
6101,1725,42,Norma Richardson,female,GLASSTEP,normarichardson@glasstep.com,AAA,AA,No,53,167,169696,Card,1
6102,1668,43,Huber Castro,male,ZILLIDIUM,hubercastro@zillidium.com,CCC,AB,Yes,40,265,282918,DD,0
6103,1592,51,Donaldson Harrington,male,WEBIOTIC,donaldsonharrington@webiotic.com,BBB,AC,No,23,247,166037,Card,1
6104,3871,25,Frederick Cross,male,PASTURIA,frederickcross@pasturia.com,CCC,AB,Yes,41,234,44390,Card,1
6105,1785,54,Booker Koch,male,TRIPSCH,bookerkoch@tripsch.com,BBB,AA,Yes,52,139,181473,Card,1
6106,2603,28,Baker Daniel,male,LUMBREX,bakerdaniel@lumbrex.com,BBB,AD,No,59,35,131756,Card,1
6107,1028,28,Carrillo Garrett,male,EARTHMARK,carrillogarrett@earthmark.com,AAA,AC,Yes,20,258,235332,DD,1
6108,1635,27,Middleton Pearson,male,DRAGBOT,middletonpearson@dragbot.com,CCC,AB,No,34,12,210028,Card,1
6109,1945,48,Ramirez Ramsey,male,PARLEYNET,ramirezramsey@parleynet.com,BBB,AC,Yes,27,249,203981,DD,1
6110,3555,29,Sherrie Duke,female,CAXT,sherrieduke@caxt.com,BBB,AC,Yes,53,128,46007,Card,0
6111,2690,45,Kirkland Michael,male,MARQET,kirklandmichael@marqet.com,CCC,AB,No,41,109,109729,Card,1
6112,1796,38,Lou Le,female,DOGNOST,loule@dognost.com,DDDD,AA,Yes,8,205,248909,DD,1
6113,1924,58,Olive Robles,female,PERMADYNE,oliverobles@permadyne.com,BBB,AA,No,54,168,35611,DD,0
6114,3734,21,Nicholson Mckenzie,male,XYQAG,nicholsonmckenzie@xyqag.com,DDDD,AA,No,40,44,259649,Card,1
6115,1505,39,Gonzalez Sweeney,male,TOYLETRY,gonzalezsweeney@toyletry.com,CCC,AC,No,44,85,213609,Card,1
6116,3795,22,Virgie Berg,female,INTERLOO,virgieberg@interloo.com,DDDD,AA,Yes,45,265,203180,Card,0
6117,2509,20,Jerry Preston,female,VINCH,jerrypreston@vinch.com,BBB,AC,Yes,10,243,279650,DD,0
6118,3053,50,Sims Bradley,male,ENVIRE,simsbradley@envire.com,DDDD,AC,Yes,32,222,107971,Card,1
6119,2228,33,Holden Nielsen,male,SCHOOLIO,holdennielsen@schoolio.com,AAA,AD,Yes,54,238,119308,DD,1
6120,2873,55,Maude Salinas,female,GEEKOLA,maudesalinas@geekola.com,DDDD,AC,No,48,38,288263,DD,0
6121,3887,24,Abigail Hall,female,SPACEWAX,abigailhall@spacewax.com,BBB,AA,Yes,6,88,23149,DD,1
6122,1061,57,Marsha Bennett,female,EXOZENT,marshabennett@exozent.com,BBB,AC,Yes,49,285,261067,Card,0
6123,1414,37,Esperanza Head,female,SPRINGBEE,esperanzahead@springbee.com,DDDD,AB,Yes,29,77,176904,Card,1
6124,2673,20,Alta Roy,female,MEDCOM,altaroy@medcom.com,AAA,AA,No,57,16,164617,DD,1
6125,1505,22,Kirby Mckee,male,GOLOGY,kirbymckee@gology.com,AAA,AA,No,50,287,27288,Card,1
6126,2898,21,Thornton Benton,male,MANGLO,thorntonbenton@manglo.com,CCC,AD,Yes,49,100,241539,Card,1
6127,2547,39,Simmons Mueller,male,OVOLO,simmonsmueller@ovolo.com,CCC,AD,Yes,53,144,270626,DD,1
6128,1008,36,Young Hawkins,male,RODEMCO,younghawkins@rodemco.com,DDDD,AA,Yes,42,135,10043,Card,1
6129,1753,34,Addie Anthony,female,FROLIX,addieanthony@frolix.com,AAA,AA,Yes,17,223,91320,DD,0
6130,3106,28,Soto Frederick,male,EQUITOX,sotofrederick@equitox.com,AAA,AC,Yes,58,179,142109,DD,0
6131,1891,28,Shana Hickman,female,GEOSTELE,shanahickman@geostele.com,CCC,AB,Yes,15,286,135775,Card,1
6132,2802,37,Fay Dillon,female,VOLAX,faydillon@volax.com,CCC,AD,No,26,157,162239,Card,1
6133,2080,35,Laurie Valencia,female,UNIA,laurievalencia@unia.com,DDDD,AA,No,54,284,232658,Card,1
6134,3659,52,Lucia Smith,female,APEX,luciasmith@apex.com,BBB,AD,Yes,26,27,113174,DD,1
6135,3854,27,Guy Rogers,male,LYRIA,guyrogers@lyria.com,AAA,AA,No,7,13,132890,DD,1
6136,3239,59,Benita Noel,female,ACLIMA,benitanoel@aclima.com,AAA,AD,No,18,24,165660,Card,0
6137,3218,23,Yvette Landry,female,RECOGNIA,yvettelandry@recognia.com,BBB,AC,Yes,15,52,90188,Card,0
6138,3105,22,Robyn Cherry,female,ORBAXTER,robyncherry@orbaxter.com,CCC,AC,Yes,39,272,262217,DD,1
6139,1314,47,Miranda Hooper,female,BIOSPAN,mirandahooper@biospan.com,DDDD,AD,No,47,244,36776,Card,1
6140,3838,22,Frankie Kline,female,JUMPSTACK,frankiekline@jumpstack.com,DDDD,AD,No,32,126,79924,DD,0
6141,3264,55,Medina Shields,male,HELIXO,medinashields@helixo.com,DDDD,AB,Yes,32,42,8878,Card,1
6142,1872,39,Josie Russo,female,OPTICALL,josierusso@opticall.com,DDDD,AB,No,45,46,192504,Card,1
6143,3685,57,Lidia Irwin,female,MOLTONIC,lidiairwin@moltonic.com,DDDD,AA,Yes,38,229,88527,Card,0
6144,3410,52,Maricela Reynolds,female,ZAGGLE,maricelareynolds@zaggle.com,CCC,AC,No,35,282,208464,DD,0
6145,1525,40,Nelda Roberts,female,PAPRIKUT,neldaroberts@paprikut.com,AAA,AB,No,16,101,242032,Card,0
6146,3633,37,Burke Riddle,male,ENQUILITY,burkeriddle@enquility.com,BBB,AA,No,51,137,171102,Card,1
6147,1383,44,Chris Fields,female,FUELWORKS,chrisfields@fuelworks.com,AAA,AA,No,7,138,99333,Card,0
6148,3298,55,Dyer Torres,male,JAMNATION,dyertorres@jamnation.com,BBB,AD,No,25,87,95072,Card,0
6149,1069,27,Espinoza Rivera,male,CONFERIA,espinozarivera@conferia.com,CCC,AA,No,49,28,289006,DD,0
6150,2425,56,Hebert Stark,male,ZILIDIUM,hebertstark@zilidium.com,CCC,AB,Yes,42,260,40291,DD,0
6151,3405,26,Bush Fuentes,male,QUIZKA,bushfuentes@quizka.com,BBB,AA,No,37,176,195177,DD,1
6152,1549,54,Powers Richards,male,ICOLOGY,powersrichards@icology.com,BBB,AD,Yes,13,247,258075,Card,0
6153,1269,57,Janell Wiggins,female,TASMANIA,janellwiggins@tasmania.com,DDDD,AB,No,53,185,187852,DD,1
6154,1072,51,Ramona Massey,female,JUNIPOOR,ramonamassey@junipoor.com,AAA,AB,Yes,35,217,80103,Card,1
6155,2166,48,Ellen Gomez,female,KLUGGER,ellengomez@klugger.com,CCC,AA,No,40,42,119855,Card,0
6156,3349,39,Suzette Kim,female,IDEGO,suzettekim@idego.com,CCC,AA,Yes,29,190,85384,DD,0
6157,3642,36,Juliet Morgan,female,COREPAN,julietmorgan@corepan.com,DDDD,AC,Yes,35,118,265115,Card,1
6158,3034,35,Harriet Blackburn,female,YOGASM,harrietblackburn@yogasm.com,DDDD,AB,No,46,124,91386,DD,0
6159,3834,57,Manuela Nguyen,female,DANJA,manuelanguyen@danja.com,CCC,AC,No,56,63,24108,DD,0
6160,1458,32,June Johnson,female,CORPORANA,junejohnson@corporana.com,BBB,AC,No,28,207,277342,Card,1
6161,2303,49,Charmaine Sheppard,female,BUGSALL,charmainesheppard@bugsall.com,BBB,AD,No,8,180,85676,DD,1
6162,1922,51,Jaclyn Cruz,female,ZYTREX,jaclyncruz@zytrex.com,CCC,AB,Yes,11,38,220433,Card,0
6163,1695,58,Mcconnell Howell,male,BLURRYBUS,mcconnellhowell@blurrybus.com,BBB,AB,No,28,205,228473,Card,0
6164,1480,54,Guerra George,male,ZYTRAC,guerrageorge@zytrac.com,CCC,AD,Yes,11,132,116713,DD,1
6165,1671,55,Amalia Hines,female,DIGIFAD,amaliahines@digifad.com,AAA,AA,No,29,46,62587,DD,1
6166,1802,58,Marla Decker,female,PROWASTE,marladecker@prowaste.com,BBB,AB,Yes,50,152,36176,Card,0
6167,1444,20,Lillie English,female,TEMORAK,lillieenglish@temorak.com,BBB,AB,Yes,38,63,206617,DD,1
6168,3049,42,Susan Hudson,female,EYEWAX,susanhudson@eyewax.com,BBB,AB,Yes,17,54,193102,Card,0
6169,2245,21,Wendi Parrish,female,VIAGREAT,wendiparrish@viagreat.com,CCC,AC,Yes,39,248,129971,DD,0
6170,1511,37,Sanford Hodges,male,MUSANPOLY,sanfordhodges@musanpoly.com,DDDD,AC,Yes,12,23,13886,Card,1
6171,1320,21,Atkinson Stone,male,ONTAGENE,atkinsonstone@ontagene.com,CCC,AA,No,37,272,233105,Card,0
6172,1634,20,Odonnell Dixon,male,QUORDATE,odonnelldixon@quordate.com,CCC,AD,No,58,81,212311,Card,1
6173,2797,60,Winnie Oneill,female,APEXIA,winnieoneill@apexia.com,BBB,AB,No,14,75,122202,Card,0
6174,1407,33,Mcguire Berger,male,HAWKSTER,mcguireberger@hawkster.com,DDDD,AC,No,58,130,115164,Card,0
6175,1245,54,Sue Stanton,female,SOLGAN,suestanton@solgan.com,CCC,AB,No,43,139,84188,Card,1
6176,2623,24,Fitzpatrick Price,male,SLOFAST,fitzpatrickprice@slofast.com,DDDD,AD,Yes,57,37,126666,Card,0
6177,2526,51,Mayer Joseph,male,COMSTRUCT,mayerjoseph@comstruct.com,CCC,AA,Yes,60,68,179448,Card,0
6178,3929,40,Santos Benson,male,REMOLD,santosbenson@remold.com,CCC,AD,No,8,113,186792,Card,1
6179,2599,60,Ann Erickson,female,PROVIDCO,annerickson@providco.com,AAA,AA,Yes,33,284,34044,DD,0
6180,3257,56,Angela Hardin,female,SONIQUE,angelahardin@sonique.com,BBB,AA,Yes,57,128,68978,DD,0
6181,3559,27,Spencer Pollard,male,ENERVATE,spencerpollard@enervate.com,DDDD,AD,Yes,40,16,77831,Card,1
6182,1414,23,Amparo Becker,female,CENTURIA,amparobecker@centuria.com,BBB,AC,No,26,21,13584,DD,0
6183,3191,50,Debbie Wallace,female,DOGSPA,debbiewallace@dogspa.com,CCC,AB,No,37,93,277578,DD,1
6184,2621,24,Salazar Justice,male,BITREX,salazarjustice@bitrex.com,BBB,AD,Yes,40,110,168474,DD,0
6185,1329,27,Julianne Schwartz,female,GAZAK,julianneschwartz@gazak.com,BBB,AB,Yes,42,206,174371,DD,0
6186,2578,50,William Wong,male,ZIDANT,williamwong@zidant.com,BBB,AD,Yes,20,179,26547,Card,1
6187,2209,37,Ruth Vance,female,EVENTEX,ruthvance@eventex.com,AAA,AC,No,54,155,205683,Card,1
6188,3274,50,Noble Barr,male,KONNECT,noblebarr@konnect.com,AAA,AD,Yes,15,292,54784,Card,1
6189,1246,52,Branch Washington,male,NETUR,branchwashington@netur.com,DDDD,AB,No,10,155,210737,Card,0
6190,3300,23,Mattie Moody,female,SHOPABOUT,mattiemoody@shopabout.com,CCC,AB,No,23,294,183453,DD,1
6191,3968,33,Petra Juarez,female,UNCORP,petrajuarez@uncorp.com,BBB,AB,Yes,13,204,213630,Card,1
6192,2877,56,Chang Huffman,male,ZENTURY,changhuffman@zentury.com,AAA,AC,No,19,192,291079,Card,0
6193,3147,34,Lowery Eaton,male,GEOFORMA,loweryeaton@geoforma.com,AAA,AB,Yes,36,144,246324,DD,1
6194,1382,35,Margery Pruitt,female,URBANSHEE,margerypruitt@urbanshee.com,AAA,AD,No,60,160,129866,Card,0
6195,1872,51,Heather Todd,female,ZILLAN,heathertodd@zillan.com,AAA,AB,No,9,203,294027,DD,0
6196,1491,36,Pollard Dorsey,male,COFINE,pollarddorsey@cofine.com,BBB,AD,No,38,55,28890,DD,0
6197,1167,58,Savage Tran,male,APPLIDECK,savagetran@applideck.com,DDDD,AC,Yes,7,195,255307,Card,1
6198,1945,24,Burgess Brock,male,QNEKT,burgessbrock@qnekt.com,AAA,AC,Yes,31,123,76172,Card,0
6199,3629,48,Bridgette Sutton,female,QUONATA,bridgettesutton@quonata.com,AAA,AA,Yes,45,100,47733,Card,1
6200,2981,36,Kathrine Lester,female,JOVIOLD,kathrinelester@joviold.com,BBB,AB,Yes,11,279,290138,DD,0
6201,1847,44,Eliza Davis,female,IMAGINART,elizadavis@imaginart.com,DDDD,AB,Yes,29,215,276913,DD,0
6202,1852,29,Desiree Peck,female,AVENETRO,desireepeck@avenetro.com,BBB,AD,Yes,10,227,102282,DD,1
6203,3371,60,Small Larsen,male,PATHWAYS,smalllarsen@pathways.com,AAA,AA,Yes,15,121,67453,Card,1
6204,1335,53,Eve Barrett,female,FIBEROX,evebarrett@fiberox.com,DDDD,AA,No,37,257,272174,DD,1
6205,3732,42,Olson Douglas,male,PORTALINE,olsondouglas@portaline.com,CCC,AB,No,11,46,193508,Card,1
6206,3011,52,Alice Simpson,female,GUSHKOOL,alicesimpson@gushkool.com,AAA,AB,No,56,207,99275,Card,1
6207,3720,23,Monica Sellers,female,NAMEBOX,monicasellers@namebox.com,DDDD,AC,Yes,46,267,207984,DD,1
6208,1267,47,Velasquez Finley,male,QABOOS,velasquezfinley@qaboos.com,DDDD,AA,Yes,19,78,159472,DD,1
6209,2551,27,Malone Petty,male,KNOWLYSIS,malonepetty@knowlysis.com,CCC,AD,Yes,35,81,119649,Card,0
6210,1946,47,Tracey Dickson,female,EVENTIX,traceydickson@eventix.com,DDDD,AA,No,44,190,151525,Card,0
6211,2633,30,Kimberley Hoffman,female,BUZZNESS,kimberleyhoffman@buzzness.com,AAA,AC,Yes,39,49,35598,Card,1
6212,1962,28,Paulette House,female,FLEETMIX,paulettehouse@fleetmix.com,AAA,AA,No,5,166,123933,Card,0
6213,2167,34,Levy Ewing,male,GENMEX,levyewing@genmex.com,AAA,AD,Yes,36,193,200611,DD,1
6214,1438,24,Laura Golden,female,MACRONAUT,lauragolden@macronaut.com,DDDD,AA,No,15,46,238984,DD,1
6215,3543,50,Mathis Beard,male,ANDERSHUN,mathisbeard@andershun.com,BBB,AA,No,57,236,114535,Card,1
6216,2307,26,Reyna Pitts,female,CIRCUM,reynapitts@circum.com,CCC,AC,Yes,32,76,170955,Card,0
6217,3369,39,Michelle Miles,female,FREAKIN,michellemiles@freakin.com,BBB,AD,Yes,41,262,201756,Card,1
6218,2432,22,Valdez Gregory,male,EXIAND,valdezgregory@exiand.com,BBB,AA,Yes,50,167,105843,Card,0
6219,3243,57,Carter Osborne,male,CEPRENE,carterosborne@ceprene.com,DDDD,AB,No,13,88,29321,Card,0
6220,3746,54,Martina Mathis,female,PLUTORQUE,martinamathis@plutorque.com,CCC,AC,No,21,204,225096,Card,1
6221,2853,28,Miles Bender,male,GRONK,milesbender@gronk.com,CCC,AB,Yes,60,56,25259,Card,0
6222,3334,32,Aguilar Woods,male,TUBESYS,aguilarwoods@tubesys.com,AAA,AC,No,58,228,292481,Card,0
6223,2694,30,Tasha Booker,female,PYRAMAX,tashabooker@pyramax.com,BBB,AC,Yes,58,155,27349,Card,0
6224,1112,22,Cassie Nolan,female,ZYTREK,cassienolan@zytrek.com,BBB,AC,Yes,42,66,137952,Card,0
6225,2626,44,Angeline Avila,female,OPTICON,angelineavila@opticon.com,BBB,AA,Yes,29,236,147674,Card,0
6226,3116,30,Lindsey Mcdowell,male,BLUEGRAIN,lindseymcdowell@bluegrain.com,DDDD,AD,Yes,29,138,260356,DD,0
6227,1083,40,Etta Fuller,female,ESCHOIR,ettafuller@eschoir.com,CCC,AA,No,35,73,156978,DD,1
6228,3903,21,Christine Terry,female,UPDAT,christineterry@updat.com,DDDD,AC,Yes,21,11,285742,DD,1
6229,1974,60,Judy Ross,female,ORBIXTAR,judyross@orbixtar.com,AAA,AA,No,33,269,296138,Card,1
6230,2698,58,Livingston Lowe,male,ATOMICA,livingstonlowe@atomica.com,DDDD,AA,Yes,40,186,256836,DD,0
6231,2283,60,Mae Sparks,female,TRIBALOG,maesparks@tribalog.com,CCC,AA,Yes,31,254,151115,Card,0
6232,2086,51,Blevins Powell,male,PIVITOL,blevinspowell@pivitol.com,AAA,AB,Yes,17,228,119739,DD,1
6233,2175,45,Daphne Shaffer,female,MINGA,daphneshaffer@minga.com,CCC,AB,No,38,263,112009,DD,1
6234,1552,56,Tameka Saunders,female,SKINSERVE,tamekasaunders@skinserve.com,AAA,AB,Yes,28,13,250755,Card,0
6235,3396,24,Tamara Cortez,female,ULTRASURE,tamaracortez@ultrasure.com,AAA,AD,No,40,280,115142,Card,0
6236,2047,29,Lindsay Bird,male,PRINTSPAN,lindsaybird@printspan.com,AAA,AC,No,56,159,215033,Card,0
6237,3930,20,Osborn Foley,male,SENSATE,osbornfoley@sensate.com,CCC,AC,No,33,157,63802,Card,1
6238,2412,54,Garrett Pugh,male,ISOPOP,garrettpugh@isopop.com,CCC,AD,No,8,225,37869,DD,0
6239,3631,37,Amelia Higgins,female,SUNCLIPSE,ameliahiggins@sunclipse.com,AAA,AD,Yes,19,134,273267,DD,1
6240,3197,43,Shields Palmer,male,GEEKY,shieldspalmer@geeky.com,AAA,AC,Yes,42,120,229460,DD,1
6241,2904,45,Georgina Holloway,female,KROG,georginaholloway@krog.com,CCC,AA,No,37,223,10426,Card,1
6242,1202,46,Olsen Gentry,male,XANIDE,olsengentry@xanide.com,BBB,AB,No,50,110,208353,Card,1
6243,1271,22,Richardson Huff,male,ZENSOR,richardsonhuff@zensor.com,AAA,AA,No,29,42,286828,DD,1
6244,2536,21,Christina Crosby,female,NIQUENT,christinacrosby@niquent.com,CCC,AB,Yes,50,27,68763,DD,1
6245,3438,60,Gregory Herman,male,PROTODYNE,gregoryherman@protodyne.com,AAA,AD,Yes,52,17,244137,Card,1
6246,3607,32,Young Galloway,female,CODACT,younggalloway@codact.com,AAA,AB,No,45,215,205657,Card,0
6247,2773,38,Marsh Wilkinson,male,SCENTY,marshwilkinson@scenty.com,BBB,AC,No,19,203,51804,DD,1
6248,1364,42,Deirdre Franco,female,CYCLONICA,deirdrefranco@cyclonica.com,DDDD,AA,No,19,296,220249,DD,0
6249,2625,35,Grant Weiss,male,OMATOM,grantweiss@omatom.com,DDDD,AA,Yes,11,54,296027,Card,0
6250,2941,35,Elaine Hester,female,GALLAXIA,elainehester@gallaxia.com,AAA,AC,Yes,10,40,107530,DD,1
6251,2243,44,Ferguson Mcleod,male,SKYPLEX,fergusonmcleod@skyplex.com,CCC,AD,Yes,57,207,158269,DD,0
6252,1700,51,Lucy Sargent,female,COMTEXT,lucysargent@comtext.com,CCC,AA,Yes,49,137,215221,Card,0
6253,2892,42,Estela Cantrell,female,SENTIA,estelacantrell@sentia.com,AAA,AD,Yes,15,106,174306,Card,1
6254,3216,54,Arnold Luna,male,EMTRAC,arnoldluna@emtrac.com,CCC,AC,Yes,45,241,163197,DD,1
6255,3605,42,Beatrice Austin,female,GEEKOLOGY,beatriceaustin@geekology.com,DDDD,AC,No,8,22,177233,Card,0
6256,3759,25,Navarro Richard,male,CHORIZON,navarrorichard@chorizon.com,DDDD,AA,No,35,33,220656,Card,1
6257,2929,37,Lucinda Schmidt,female,LUNCHPOD,lucindaschmidt@lunchpod.com,DDDD,AA,No,32,266,42627,Card,0
6258,2045,45,Davidson Banks,male,FROSNEX,davidsonbanks@frosnex.com,CCC,AA,Yes,22,126,32974,Card,1
6259,1899,44,Walton Cook,male,INSURESYS,waltoncook@insuresys.com,DDDD,AD,No,8,272,107033,DD,1
6260,2341,20,Bennett Williamson,male,WARETEL,bennettwilliamson@waretel.com,BBB,AB,Yes,14,31,67851,Card,0
6261,3811,48,Dominguez Salas,male,EXOVENT,dominguezsalas@exovent.com,BBB,AD,No,32,221,154799,DD,1
6262,2284,59,Ernestine Noble,female,MEDMEX,ernestinenoble@medmex.com,AAA,AB,Yes,18,58,192848,Card,1
6263,1142,44,Denise Fulton,female,ZILCH,denisefulton@zilch.com,DDDD,AC,No,12,279,23450,Card,1
6264,3766,56,Peck Carrillo,male,ZANILLA,peckcarrillo@zanilla.com,DDDD,AA,Yes,36,19,171064,DD,1
6265,1874,35,Cantrell Finch,male,DAISU,cantrellfinch@daisu.com,CCC,AB,Yes,49,296,213976,DD,0
6266,2038,23,Violet Morris,female,VALREDA,violetmorris@valreda.com,CCC,AD,No,16,173,234477,Card,0
6267,2240,54,Hillary Rowe,female,MANUFACT,hillaryrowe@manufact.com,DDDD,AC,Yes,13,255,61111,DD,1
6268,2438,59,Bradley Haley,male,PYRAMIS,bradleyhaley@pyramis.com,DDDD,AC,No,33,55,51509,DD,1
6269,1883,35,Kirk Gonzalez,male,SIGNIDYNE,kirkgonzalez@signidyne.com,CCC,AD,No,9,203,9067,DD,1
6270,2961,33,Ray Church,male,FRENEX,raychurch@frenex.com,CCC,AD,No,57,151,31458,DD,0
6271,3213,53,Harrell Macdonald,male,COMTRAK,harrellmacdonald@comtrak.com,CCC,AA,Yes,31,179,6569,Card,1
6272,1817,51,Amanda Hughes,female,ZEPITOPE,amandahughes@zepitope.com,DDDD,AA,Yes,47,98,100451,Card,1
6273,1728,29,Maxwell Chambers,male,CONCILITY,maxwellchambers@concility.com,CCC,AD,Yes,57,292,54587,Card,0
6274,2531,57,Shirley Brennan,female,UNEEQ,shirleybrennan@uneeq.com,BBB,AA,No,5,156,123943,DD,0
6275,1563,56,Brandi Bailey,female,TERRASYS,brandibailey@terrasys.com,BBB,AA,Yes,50,78,69928,Card,1
6276,2266,29,Wright Mccarty,male,INFOTRIPS,wrightmccarty@infotrips.com,AAA,AA,Yes,46,247,249588,Card,0
6277,3234,29,Bond Castillo,male,TERAPRENE,bondcastillo@teraprene.com,BBB,AC,Yes,12,26,171951,DD,0
6278,3050,28,Mallory Holden,female,PANZENT,malloryholden@panzent.com,CCC,AC,Yes,38,135,185660,DD,1
6279,2306,31,Patsy Larson,female,WRAPTURE,patsylarson@wrapture.com,BBB,AD,No,29,294,16266,DD,0
6280,2590,26,Grace Burke,female,EMPIRICA,graceburke@empirica.com,DDDD,AB,Yes,19,70,265421,Card,1
6281,1890,25,Hannah Haney,female,ORBALIX,hannahhaney@orbalix.com,AAA,AC,No,37,289,222915,Card,0
6282,1158,54,Imogene Ballard,female,COMTRACT,imogeneballard@comtract.com,DDDD,AB,No,55,118,240976,DD,1
6283,1528,54,Celia Stuart,female,FARMEX,celiastuart@farmex.com,DDDD,AB,No,42,99,91656,DD,1
6284,2177,51,Sally Kelley,female,LEXICONDO,sallykelley@lexicondo.com,CCC,AB,No,12,92,162744,DD,1
6285,3276,38,Janette Allison,female,BEDLAM,janetteallison@bedlam.com,BBB,AD,Yes,34,18,19148,DD,0
6286,3417,41,Kerri Rivers,female,OPTIQUE,kerririvers@optique.com,AAA,AA,Yes,22,189,242143,Card,0
6287,1484,20,Kline Kramer,male,EXOTERIC,klinekramer@exoteric.com,AAA,AB,No,50,33,150341,DD,0
6288,1050,41,Murphy Sears,male,STEELFAB,murphysears@steelfab.com,AAA,AA,No,56,196,161993,DD,0
6289,1023,30,Katie Snow,female,ECSTASIA,katiesnow@ecstasia.com,BBB,AC,No,29,100,263607,Card,1
6290,3946,23,Myra Graves,female,GEEKUS,myragraves@geekus.com,DDDD,AA,No,32,239,165631,Card,0
6291,3019,49,Chelsea Wooten,female,EQUITAX,chelseawooten@equitax.com,DDDD,AA,Yes,58,189,245681,DD,0
6292,1363,37,Mays Morse,male,ZAJ,maysmorse@zaj.com,BBB,AC,No,40,274,62508,Card,0
6293,3170,41,Curtis Beach,male,IZZBY,curtisbeach@izzby.com,CCC,AA,Yes,15,216,180410,DD,0
6294,3174,56,Agnes Warren,female,ECRAZE,agneswarren@ecraze.com,AAA,AC,No,51,236,93107,Card,1
6295,3087,36,Linda Camacho,female,GENMY,lindacamacho@genmy.com,CCC,AC,No,46,29,12926,Card,1
6296,1825,23,Whitley Rios,male,COMSTAR,whitleyrios@comstar.com,CCC,AA,Yes,39,43,177171,Card,0
6297,1055,31,Brock Hopkins,male,VISALIA,brockhopkins@visalia.com,AAA,AA,No,11,73,212652,Card,0
6298,1337,53,Charlene Meadows,female,HYPLEX,charlenemeadows@hyplex.com,CCC,AB,No,58,260,280515,DD,1
6299,2489,36,Wise Shannon,male,COMBOGEN,wiseshannon@combogen.com,BBB,AC,No,39,231,64026,DD,1
6300,3476,21,House Rose,male,RENOVIZE,houserose@renovize.com,BBB,AD,No,24,222,122832,DD,1
6301,3556,28,Curry Hernandez,male,ZEDALIS,curryhernandez@zedalis.com,CCC,AD,Yes,56,50,71969,DD,0
6302,2396,55,Weiss Mccormick,male,EMOLTRA,weissmccormick@emoltra.com,CCC,AC,Yes,27,245,17141,Card,1
6303,3645,26,Crystal Watts,female,EXOSTREAM,crystalwatts@exostream.com,CCC,AC,Yes,15,230,245967,Card,0
6304,2176,24,Duke Barton,male,ORBEAN,dukebarton@orbean.com,CCC,AD,Yes,54,255,88776,Card,0
6305,1081,23,Irwin Levine,male,OLYMPIX,irwinlevine@olympix.com,DDDD,AC,No,31,144,293649,Card,0
6306,1544,58,Glass Robbins,male,CEMENTION,glassrobbins@cemention.com,CCC,AC,No,59,106,46122,DD,0
6307,3427,28,Phillips Spencer,male,ZYPLE,phillipsspencer@zyple.com,CCC,AC,No,38,218,118798,DD,0
6308,2155,45,Cox Fowler,male,MAGNEATO,coxfowler@magneato.com,BBB,AB,No,45,180,292227,Card,0
6309,3379,41,Bradshaw West,male,FURNIGEER,bradshawwest@furnigeer.com,BBB,AC,No,42,225,87001,DD,0
6310,3982,24,Rebekah Moses,female,ZILPHUR,rebekahmoses@zilphur.com,DDDD,AB,Yes,39,159,109826,DD,0
6311,3437,32,Alyssa Hammond,female,TALKOLA,alyssahammond@talkola.com,BBB,AD,No,37,80,264944,Card,1
